File	Creator	Issue	Volume	Journal	ISSN	ID	Citation	Title	Place Labe	Language	Publisher	Date
History_1b-rdf.tsv	Salzborn, S.	1	57	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT	0044-2828	(Uk)RN244010440	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT -BERLIN- VEB DEUTSCHER VERLAG DER WISSENSCHAFTEN THEN METROPOL VERLAG- 57(1), 67-68	Horst-Alfred Heinrich/Michael Kohlstruck (Hrsg.): Geschichtspolitik und sozialwissenschaftliche Theorie. Stuttgart 2008	gw	ger		
History_1b-rdf.tsv	Lavrin, A.	1	89	HISPANIC AMERICAN HISTORICAL REVIEW	0018-2168	(Uk)RN244269227	HISPANIC AMERICAN HISTORICAL REVIEW 89(1), 146-147. (2009)	Woman and Art in Early Modern Latin America, edited by Kellen Kee McIntyre and Richard E. Phillips	xxu	eng	Duke University Press	2009
History_1b-rdf.tsv	de Cassone, F.F.	1	89	HISPANIC AMERICAN HISTORICAL REVIEW	0018-2168	(Uk)RN244269483	HISPANIC AMERICAN HISTORICAL REVIEW 89(1), 189-190. (2009)	Avant-garde, Internationalism, and Politics: Argentine Art in the Sixties, by Andrea Giunta	xxu	eng	Duke University Press	2009
History_1b-rdf.tsv	Metcalf, D. M.	506	CXXIV	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN244281677	ENGLISH HISTORICAL REVIEW CXXIV(506), 155-155. (2009)	Scottish Coins in the National Museums of Scotland, Edinburgh. Part 1: 1526-1603	xxk	eng	Oxford University Press	2009
History_1b-rdf.tsv	Meiklejohn, K. I.	4	36	JOURNAL OF ARCHAEOLOGICAL SCIENCE	0305-4403	(Uk)RN244593330	JOURNAL OF ARCHAEOLOGICAL SCIENCE 36(4), 973-979. (2009)	Weathering of rock art at two sites in the KwaZulu-Natal Drakensberg, southern Africa	xxk	eng	Elsevier Science B.V., Amsterdam	2009
History_1b-rdf.tsv	Wallis, R.J.	1	2	TIME AND MIND	1751-696X	(Uk)RN244713657	TIME AND MIND 2(1), 47-70. (2009)	Re-enchanting Rock Art Landscapes:Animic Ontologies, Nonhuman Agency and Rhizomic Personhood	xxk	eng	BERG PUBLISHERS	2009
History_1b-rdf.tsv	Peeters, N.	1	32	DUTCH CROSSING	0309-6564	(Uk)RN244714843	DUTCH CROSSING 32(1), 71-94. (2008)	Art fever : Art in houses of Iberian residents in Antwerp, a study of the confiscation inventories (1532-1567)	xxk	eng	UNIVERSITY COLLEGE LONDON	2008
History_1b-rdf.tsv	Carr, S.	1	32	DUTCH CROSSING	0309-6564	(Uk)RN244714893	DUTCH CROSSING 32(1), 124-129. (2008)	Walter A. Liedtke, Dutch Paintings in The Metropolitan Museum of Art, New York and New Haven: The Metropolitan Museum of Art and Yale University Press, 2007	xxk	eng	UNIVERSITY COLLEGE LONDON	2008
History_1b-rdf.tsv	Castro, F.	1	38	INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY	1057-2414	(Uk)RN245083190	INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY 38(1), 105-115. (2009)	Rigging the Pepper Wreck. Part 2-Sails.	xxk	eng	Springer Science + Business Media	2009
History_1b-rdf.tsv	Proser, A.	2	40	ORIENTATIONS -HONG KONG-	0030-5448	(Uk)RN245290510	ORIENTATIONS -HONG KONG- 40(2), 98-103. (2009)	The Politics of Collecting Asian Art in Post-war America	cc	eng	ORIENTATIONS MAGAZINE LTD	2009
History_1b-rdf.tsv	Passmore, L.	1	27	GERMAN HISTORY	0266-3554	(Uk)RN245342923	GERMAN HISTORY 27(1), 32-59. (2009)	The Art of Hunger: Self-Starvation in the Red Army Faction	xxk	eng	SAGE Publications	2009
History_1b-rdf.tsv	Bonn-Muller, E.	2	62	ARCHAEOLOGY -CAMBRIDGE MASSACHUSETTS THEN NEW YORK-	0003-8113	(Uk)RN245510637	ARCHAEOLOGY -CAMBRIDGE MASSACHUSETTS THEN NEW YORK- 62(2), 36-39. (2009)	A Mummy's Life: State-of-the-art scanning reveals there's more to an Egyptian priestess than just a pretty face	xxu	eng	ARCHAEOLOGICAL INSTITUTE OF AMERICA	2009
History_1b-rdf.tsv	Bacon, P.M.	4	39	SIXTEENTH CENTURY JOURNAL	0361-0160	(Uk)RN245511826	SIXTEENTH CENTURY JOURNAL 39(4), 973-1002. (2008)	Art Patronage and Piety in Electoral Saxony: Frederick the Wise Promotes the Veneration of His Patron, St. Bartholomew	xxu	eng	THE SIXTEENTH CENTURY JOURNAL PUBLISHERS, INC.	2008
History_1b-rdf.tsv	Fine, S.	1	23	JEWISH HISTORY	0334-701X	(Uk)RN245705796	JEWISH HISTORY 23(1), 83-85. (2009)	Stuart S. Miller: Sages and Commoners in Late Antique Erez Israel: A Philological Inquiry into Local Traditions in Talmud Yerushalmi (Texts & Studies in Ancient Judaism)	ne	eng	Springer Science + Business Media	2009
History_1b-rdf.tsv	Hanrahan, M.	1	14	EUROPEAN LEGACY	1084-8770	(Uk)RN245790100	EUROPEAN LEGACY 14(1), 5-17. (2009)	Countersigning Painting: Helene Cixous's Art of Writing about Painting	xxk	eng	Taylor & Francis	2009
History_1b-rdf.tsv	Murdoch, J.	2	29	JOURNAL OF TRANSPORT HISTORY	0022-5266	(Uk)RN246126597	JOURNAL OF TRANSPORT HISTORY 29(2), 299-303. (2008)	`Art in the Age of Steam', Walker Art Gallery, Liverpool, and Nelson-Atkins Museum of Art, Kansas City MO; Ian Kennedy and Julian Treuherz (eds), The Railway: Art in the Age of Steam	xxk	eng	MANCHESTER UNIVERSITY PRESS	2008
History_1b-rdf.tsv	Gray, D.H.	2	20	INTERNATIONAL JOURNAL OF MARITIME HISTORY	0843-8714	(Uk)RN246259353	INTERNATIONAL JOURNAL OF MARITIME HISTORY 20(2), 445-446. (2008)	Mark Monmonier, Coast Lines: How Mapmakers Frame the World and Chart Environmental Damage	xxc	eng	INTERNATIONAL MARITIME ECONOMIC HISTORY ASSOCIATION	2008
History_1b-rdf.tsv	Pitelka, M.	1	35	JOURNAL OF JAPANESE HISTORY	0095-6848	(Uk)RN246341653	JOURNAL OF JAPANESE STUDIES -SEATTLE- 35(1), 113-116. (2009)	Brandt, Kingdom of Beauty: Mingei and the Politics of Folk Art in Imperial Japan	xxu	eng	THE JOURNAL OF JAPANESE STUDIES	2009
History_1b-rdf.tsv	Siegel, J.	3	7	MOUSEION -CALGARY-	1496-9343	(Uk)RN246468136	MOUSEION -CALGARY- 7(3), 213-246	The Coens' O Brother, Where Art Thou? and Homer's Odyssey	xxc	eng		
History_1b-rdf.tsv	Foss, C.	1	72	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON	0041-977X	(Uk)RN246640784	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON 72(1), 1-24. (2009)	Egypt under Muawiya. Part I: Flavius Papas and Upper Egypt	xxk	eng	Cambridge University Press	2009
History_1b-rdf.tsv	Applegate, C.	1	71	HISTORIAN -ALBUQUERQUE THEN ALLENTOWN-	0018-2370	(Uk)RN246670236	HISTORIAN -ALBUQUERQUE THEN ALLENTOWN- 71(1), 151-153. (2009)	Gustav Mahler: A Life in Crisis - By Stuart Feder	xxu	eng	Blackwell Publishing Ltd	2009
History_1b-rdf.tsv	Wang, Q. E.	1	71	HISTORIAN -ALBUQUERQUE THEN ALLENTOWN-	0018-2370	(Uk)RN246670261	HISTORIAN -ALBUQUERQUE THEN ALLENTOWN- 71(1), 155-157. (2009)	What Was History?: The Art of History in Early Modern Europe - By Anthony Grafton	xxu	eng	Blackwell Publishing Ltd	2009
History_1b-rdf.tsv	Popkin, J.	1	13	RETHINKING HISTORY	1364-2529	(Uk)RN247007694	RETHINKING HISTORY 13(1), 27-42. (2009)	The origins of modern academic autobiography: Felix Meiner's Die Wissenschaft der Gegenwart in Selbstdarstellungen, 1921-1929	xxk	eng	Taylor & Francis	2009
History_1b-rdf.tsv	Cohen, E.	1	41	JOURNAL OF LATIN AMERICAN STUDIES	0022-216X	(Uk)RN247155970	JOURNAL OF LATIN AMERICAN STUDIES 41(1), 181-182. (2009)	Roger Sansi, Fetishes and Monuments: Afro-Brazilian Art and Culture in the 20th Century	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Aiello, T.	1	117	VIRGINIA MAGAZINE OF HISTORY AND BIOGRAPHY	0042-6636	(Uk)RN247211420	VIRGINIA MAGAZINE OF HISTORY AND BIOGRAPHY 117(1), 32-57. (2009)	The Champion and the Corpse: Art and Identity in Richmond, 1950	xxu	eng	THE VIRGINIA HISTORICAL SOCIETY	2009
History_1b-rdf.tsv	Zhang, Y.	4	41	CHINESE EDUCATION AND SOCIETY	1061-1932	(Uk)RN247357414	CHINESE EDUCATION AND SOCIETY 41(4), 3-12. (2008)	Volunteerism in China (II): Implementation, Issues, and Challenges Guest Editors' Introduction to Part II	xxu	eng	M.E. SHARPE INC.	2008
History_1b-rdf.tsv	Behrendt, S. D.	431	108	AFRICAN AFFAIRS -LONDON- ROYAL AFRICAN SOCIETY-	0001-9909	(Uk)RN247412108	AFRICAN AFFAIRS -LONDON- ROYAL AFRICAN SOCIETY- 108(431), 326-328. (2009)	The English in West Africa, 1691-1699: The local correspondence of the Royal African Company of England, 1681-1699, Part 3, edited by Robin Law	xxk	eng	Oxford University Press	2009
History_1b-rdf.tsv	Fonkou, A.	SUPP	362	FRANCAIS DANS LE MONDE	0015-9395	(Uk)RN247459260	FRANCAIS DANS LE MONDE 362(SUPP), 6-7. (2009)	La francophonie, rempart contre l'illettrisme	fr	fre	EDICEF	2009
History_1b-rdf.tsv	Lammel, H.-U.	3	57	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT	0044-2828	(Uk)RN247536289	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT -BERLIN- VEB DEUTSCHER VERLAG DER WISSENSCHAFTEN THEN METROPOL VERLAG- 57(3), 262-263	Rainer A. Muller (Hrsg.): Bilder - Daten - Promotionen. Studien zum Promotionswesen an deutschen Universitaten der fruhen Neuzeit. Stuttgart 2007	gw	ger		
History_1b-rdf.tsv	Behring, R.	3	57	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT	0044-2828	(Uk)RN247536393	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT -BERLIN- VEB DEUTSCHER VERLAG DER WISSENSCHAFTEN THEN METROPOL VERLAG- 57(3), 281-282	Willy Brandt: Verbrecher und andere Deutsche. Ein Bericht aus Deutschland 1946. Bearbeitet von Einhart Lorenz. Bonn 2007	gw	ger		
History_1b-rdf.tsv	Potts, C.R.	1	56	GREECE AND ROME	0017-3835	(Uk)RN247614266	GREECE AND ROME 56(1), 55-70. (2009)	The Art of Piety and Profit at Pompeii: A New Interpretation of the Painted Shop Facade at IX.7.1-2	xxk	eng	Cambridge University Press	2009
History_1b-rdf.tsv	Schnettler, B.	128	2	HISTORICAL SOCIAL RESEARCH	0172-6404	(Uk)RN247981420	HISTORICAL SOCIAL RESEARCH 2(128), 265-295. (2009)	Interpretative Visual Analysis Developments: State of the Art and Pending Problems	gw	eng	UNIVERSITY OF COLOGNE	2009
History_1b-rdf.tsv	Curran, J.	1	37	JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY	0308-6534	(Uk)RN248061740	JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY 37(1), 51-75. (2009)	'An Organic Part of the Whole Structure': John Curtin's Empire	xxk	eng	Taylor & Francis	2009
History_1b-rdf.tsv	Ferguson, R.A.	1	61	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN248077321	AMERICAN QUARTERLY -MINNEAPOLIS- 61(1), 185-192. (2009)	A Special Place within the Order of Knowledge: The Art of Kara Walker and the Conventions of African American History	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Loftin, C.M.	1	37	REVIEWS IN AMERICAN HISTORY	0048-7511	(Uk)RN248077758	REVIEWS IN AMERICAN HISTORY 37(1), 101-109. (2009)	Los Angeles and the Closing of the Gay Historical Frontier: Lillian Faderman and Stuart Timmons, Gay L.A.: A History of Sexual Outlaws, Power Politics, and Lipstick Lesbians Daniel Hurewitz, Bohemian Los Angeles and the Making of Modern Politics	xxu	eng	THE JOHNS HOPKINS UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Cyrus, C.J.	2	84	SPECULUM -MASSACHUSETTS-	0038-7134	(Uk)RN248705084	SPECULUM -MASSACHUSETTS- 84(2), 475-476. (2009)	Oliver, Judith H., Singing with Angels: Liturgy, Music, and Art in the Gradual of Gisela von Kerssenbrock	xxu	eng	MEDIEVAL ACADEMY OF AMERICA	2009
History_1b-rdf.tsv	Pena, J.T.	2	113	AMERICAN JOURNAL OF ARCHAEOLOGY	0002-9114	(Uk)RN248766176	AMERICAN JOURNAL OF ARCHAEOLOGY 113(2), 165-202. (2009)	The Production and Distribution of Pottery at Pompeii: A Review of the Evidence; Part 2, The Material Basis for Production and Distribution	xxu	eng	ARCHAEOLOGICAL INSTITUTE OF AMERICA	2009
History_1b-rdf.tsv	McIntosh, G.	1	36	URBAN HISTORY	0963-9268	(Uk)RN248887404	URBAN HISTORY 36(1), 174-188. (2009)	Royle, S.A. Irish Historic Towns Atlas, no. 17: Belfast, Part II, 1840 to 1900	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Eversole, T.W.	3	43	CANADIAN JOURNAL OF HISTORY	0008-4107	(Uk)RN248966426	CANADIAN JOURNAL OF HISTORY 43(3), 573-574. (2008)	G.W. Gallagher, Causes Won, Lost and Forgotten: How Hollywood and Popular Art Shape What We Know about the Civil War	xxc	eng	JOURNAL OF HISTORY CO. LTD.	2008
History_1b-rdf.tsv	Zheng, J.	3	35	MODERN CHINA	0097-7004	(Uk)RN249413506	MODERN CHINA -BEVERLY HILLS- 35(3), 313-343. (2009)	Private Tutorial Art Schools in the Shanghai Market Economy: The Shanghai Art School, 1913-1919	xxu	eng	SAGE PERIODICALS PRESS	2009
History_1b-rdf.tsv	Devereaux, S.	3	7	HISTORY COMPASS	1478-0542	(Uk)RN249845174	HISTORY COMPASS 7(3), 742-764. (2009)	The Historiography of the English State during `the Long Eighteenth Century': Part I - Decentralized Perspectives	xxk	eng	BLACKWELL PUBLISHING LTD	2009
History_1b-rdf.tsv	Welch, E.	3	23	RENAISSANCE STUDIES	0269-1213	(Uk)RN249846890	RENAISSANCE STUDIES -OXFORD- SOCIETY FOR RENAISSANCE STUDIES- 23(3), 241-268. (2009)	Art on the edge: hair and hands in Renaissance Italy	xxk	eng	Blackwell Publishing Ltd	2009
History_1b-rdf.tsv	Galdy, A. M.	3	23	RENAISSANCE STUDIES	0269-1213	(Uk)RN249846983	RENAISSANCE STUDIES -OXFORD- SOCIETY FOR RENAISSANCE STUDIES- 23(3), 398-400. (2009)	Forgery, Replica, Fiction: Temporalities of German Renaissance Art - by Christopher S. Wood	xxk	eng	Blackwell Publishing Ltd	2009
History_1b-rdf.tsv	Maravillas, F.	4	32	JOURNAL OF AUSTRALIAN STUDIES	1444-3058	(Uk)RN249863656	JOURNAL OF AUSTRALIAN STUDIES 32(4), 433-444. (2008)	Constellations of the contemporary: Art / Asia / Australia	xxk	eng	Taylor & Francis	2008
History_1b-rdf.tsv	Barr, M.	1	33	JOURNAL OF AUSTRALIAN STUDIES	1444-3058	(Uk)RN249864030	JOURNAL OF AUSTRALIAN STUDIES 33(1), 1-18. (2009)	Sex, art and sophistication: the meanings of 'Continental' cinema	xxk	eng	Taylor & Francis	2009
History_1b-rdf.tsv	Irvine, T.	2	32	JOURNAL FOR EIGHTEENTH CENTURY STUDIES	1754-0194	(Uk)RN250086049	JOURNAL FOR EIGHTEENTH CENTURY STUDIES 32(2), 274-277. (2009)	Mozart's Viennese Instrumental Music: A Study of Stylistic Re-Invention - By Simon P. Keefe Mozart Studies - Edited by Simon P. Keefe	xxk	eng	WILEY-BLACKWELL	2009
History_1b-rdf.tsv	Fuchs, P.	2	288	HISTORISCHE ZEITSCHRIFT	0018-2613	(Uk)RN250442232	HISTORISCHE ZEITSCHRIFT 288(2), 466-467. (2009)	Eckart Klessmann, Napoleon und die Deutschen. Das Buch zur ARD-Fernsehserie	gw	ger	BOEHLAU VERLAG HISTORISCHE ANTHROPOLOGIE	2009
History_1b-rdf.tsv		2	66	WILLIAM AND MARY QUARTERLY	0043-5597	(Uk)RN251016608	WILLIAM AND MARY QUARTERLY 66(2), 421-426	Stuart B. Schwartz, Tolerance in Unexpected Places	xxu	eng		
History_1b-rdf.tsv	Havlinova, B.	2	10	JOURNAL OF CULTURAL HERITAGE	1296-2074	(Uk)RN251097020	JOURNAL OF CULTURAL HERITAGE 10(2), 222-231. (2009)	A study of mechanical properties of papers exposed to various methods of accelerated ageing. Part I. The effect of heat and humidity on original wood-pulp papers	fr	eng	Elsevier Science B.V., Amsterdam.	2009
History_1b-rdf.tsv	Silver, L.	1	40	SIXTEENTH CENTURY JOURNAL	0361-0160	(Uk)RN251228796	SIXTEENTH CENTURY JOURNAL 40(1), 220-221. (2009)	Quo Vadis, Sixteenth Century? The View from Art History	xxu	eng	THE SIXTEENTH CENTURY JOURNAL PUBLISHERS, INC.	2009
History_1b-rdf.tsv	Ewing, D.	1	40	SIXTEENTH CENTURY JOURNAL	0361-0160	(Uk)RN251228897	SIXTEENTH CENTURY JOURNAL 40(1), 246-248. (2009)	Art History Forward, and Back	xxu	eng	THE SIXTEENTH CENTURY JOURNAL PUBLISHERS, INC.	2009
History_1b-rdf.tsv	Katz, J.	5	40	ORIENTATIONS -HONG KONG-	0030-5448	(Uk)RN251349266	ORIENTATIONS -HONG KONG- 40(5), 48-53. (2009)	Allusion and Illusion: Harimaze-type Folding Screens in The Art Institute of Chicago and the Saint Louis Art Museum	cc	eng	ORIENTATIONS MAGAZINE LTD	2009
History_1b-rdf.tsv		5	40	ORIENTATIONS -HONG KONG-	0030-5448	(Uk)RN251349342	ORIENTATIONS -HONG KONG- 40(5), 81-83. (2009)	Art Fairs in Europe	cc	eng	ORIENTATIONS MAGAZINE LTD	2009
History_1b-rdf.tsv	Mittler, B.	4	152	PROCEEDINGS- AMERICAN PHILOSOPHICAL SOCIETY	0003-049X	(Uk)RN251568002	PROCEEDINGS- AMERICAN PHILOSOPHICAL SOCIETY 152(4), 466-489. (2008)	Popular Propaganda? Art and Culture in Revolutionary China	xxu	eng	THE AMERICAN PHILOSOPHICAL SOCIETY	2008
History_1b-rdf.tsv	Dodson, A.	2	20	KMT -SAN FRANCISCO-	1053-0827	(Uk)RN251582322	KMT -SAN FRANCISCO- 20(2), 49-65. (2009)	THE OASES OF EGYPT'S WESTERN DESERT A Photo Essay, Part 2	xxu	eng	KMT COMMUNICATIONS	2009
History_1b-rdf.tsv	Fossel, A.	5	57	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT	0044-2828	(Uk)RN251592110	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT -BERLIN- VEB DEUTSCHER VERLAG DER WISSENSCHAFTEN THEN METROPOL VERLAG- 57(5), 457-458	Florian Hartmann: Hadrian I. (772-795). Fruhmittelalterliches Adelspapsttum und die Losung Roms vom byzantinischen Kaiser. Stuttgart 2006	gw	ger		
History_1b-rdf.tsv	Gose, F.	5	57	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT	0044-2828	(Uk)RN251592133	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT -BERLIN- VEB DEUTSCHER VERLAG DER WISSENSCHAFTEN THEN METROPOL VERLAG- 57(5), 461-462	Ronald G. Asch: Europaischer Adel in der Fruhen Neuzeit. Eine Einfuhrung. Stuttgart 2008	gw	ger		
History_1b-rdf.tsv	Nissen, M.	5	57	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT	0044-2828	(Uk)RN251592226	ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT -BERLIN- VEB DEUTSCHER VERLAG DER WISSENSCHAFTEN THEN METROPOL VERLAG- 57(5), 475-476	Volker Kronenberg (Hrsg.): Zeitgeschichte, Wissenschaft und Politik. Der &ldquor;Historikerstreit&ldquor; - 20 Jahre danach. Wiesbaden 2008; Steffen Kailitz (Hrsg.): Die Gegenwart der Vergangenheit. Der &ldquor;Historikerstreit&ldquor; und die deutsche Geschichtspolitik. Wiesbaden 2008	gw	ger		
History_1b-rdf.tsv	Ralph, D.	2	17	IRISH STUDIES REVIEW -BATH-	0967-0882	(Uk)RN251678090	IRISH STUDIES REVIEW -BATH- 17(2), 183-200. (2009)	'Home is where the heart is'? Understandings of 'home' among Irish-born return migrants from the United States	xxk	eng	Taylor & Francis	2009
History_1b-rdf.tsv	Chaudhry, D.R.	3	32	TIBET JOURNAL	0970-5368	(Uk)RN251914836	TIBET JOURNAL 32(3), 62-63. (2007)	Meeting of the Great Bliss Queen- Buddhists, Feminists and the Art of the Self, Anne Carolyn Klein	ii	eng	LIBRARY OF TIBETAN WORKS AND ARCHIVES	2007
History_1b-rdf.tsv	Ledford, K.F.	2	32	GERMAN STUDIES REVIEW	0149-7952	(Uk)RN252344959	GERMAN STUDIES REVIEW 32(2), 445-447. (2009)	Klaus Luderssen. Eichendorff und das Recht Reinhart Siegert. Die Staatsidee Joseph von Eichendorffs und ihre geistigen Grundlagen	xxu		THE GERMAN STUDIES ASSOCIATION	2009
History_1b-rdf.tsv	Smith-Prei, C.	2	32	GERMAN STUDIES REVIEW	0149-7952	(Uk)RN252345166	GERMAN STUDIES REVIEW 32(2), 474-475. (2009)	Laurence A. Rickels. Ulrike Ottinger: The Autobiography of Art Cinema	xxu		THE GERMAN STUDIES ASSOCIATION	2009
History_1b-rdf.tsv	Taylor, N.A.	2	68	JOURNAL OF ASIAN STUDIES -ANN ARBOR-	0021-9118	(Uk)RN252372016	JOURNAL OF ASIAN STUDIES -ANN ARBOR- 68(2), 573-576. (2009)	Asian Art and Its Discontents	xxu	eng	CAMBRIDGE UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Dauge-Roth, A.	2	20	FRENCH CULTURAL STUDIES	0957-1558	(Uk)RN252432976	FRENCH CULTURAL STUDIES 20(2), 165-180. (2009)	Testimonial Encounter: Esther Mujawayo's Dialogic Art of Witnessing	xxk	eng	SAGE	2009
History_1b-rdf.tsv	Lassman, P.	2	30	HISTORY OF POLITICAL THOUGHT	0143-781X	(Uk)RN252624348	HISTORY OF POLITICAL THOUGHT 30(2), 315-335. (2009)	Pluralism and Pessimism: A Central Theme in the Political Thought of Stuart Hampshire	ne	eng	IMPRINT ACADEMIC	2009
History_1b-rdf.tsv	Foss, C.	2	72	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON	0041-977X	(Uk)RN252729122	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON 72(2), 259-278. (2009)	Egypt under Muawiya Part II: Middle Egypt, Fustat and Alexandria	xxk	eng	Cambridge University Press	2009
History_1b-rdf.tsv	Konstantinov, Y.	1	26	ACTA BOREALIA -OSLO-	0800-3831	(Uk)RN252832098	ACTA BOREALIA -OSLO- 26(1), 27-49. (2009)	Roadlessness and the Person: Modes of Travel in the Reindeer Herding Part of the Kola Peninsula	no	eng	Taylor & Francis	2009
History_1b-rdf.tsv	Brancaccio, P.	2	4	JOURNAL OF GLOBAL HISTORY	1740-0228	(Uk)RN252875590	JOURNAL OF GLOBAL HISTORY 4(2), 219-244. (2009)	Dionysus and drama in the Buddhist art of Gandhara	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Ball, R.	3	63	FRENCH STUDIES	0016-1128	(Uk)RN253195056	FRENCH STUDIES 63(3), 376-377. (2009)	LArt de la philologie: Melanges en lhonneur de Leena Lofstedt	xxk	eng	Oxford University Press	2009
History_1b-rdf.tsv	Stapleton, T.	432	108	AFRICAN AFFAIRS -LONDON- ROYAL AFRICAN SOCIETY-	0001-9909	(Uk)RN253200606	AFRICAN AFFAIRS -LONDON- ROYAL AFRICAN SOCIETY- 108(432), 490-491. (2009)	Strength beyond Structure: Social and historical trajectories of agency in Africa, edited by Mirjam de Bruijn, Rijk van Dijk, and Jan-Bart Gewald	xxk	eng	Oxford University Press	2009
History_1b-rdf.tsv		3	114	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN253438200	AMERICAN HISTORICAL REVIEW 114(3), 874-874. (2009)	Philip Stewart and Michel Delon, editors. Le Second Triomphe du roman du XVIII^e siecle	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2009
History_1b-rdf.tsv	Rampley, M.	4	44	ETUDES BALKANIQUES	0324-1645	(Uk)RN253474188	ETUDES BALKANIQUES 44(4), 130-147. (2008)	Dalmatia is Italian! The Politics of Art History in Austria-Hungary and South-Eastern Europe, 1862-1930	bu	eng	ACADEMIE BULGARE DES SCIENCES	2008
History_1b-rdf.tsv	Filipova, M.	4	44	ETUDES BALKANIQUES	0324-1645	(Uk)RN253474190	ETUDES BALKANIQUES 44(4), 148-164. (2008)	Czechoslovakia and Czech art history between nationalism and internationalism. Challenges to art history in the new state	bu	eng	ACADEMIE BULGARE DES SCIENCES	2008
History_1b-rdf.tsv	Winter, J.	2	81	JOURNAL OF MODERN HISTORY	0022-2801	(Uk)RN253541098	JOURNAL OF MODERN HISTORY 81(2), 460-461. (2009)	Maartje M. Abbenhuis, The Art of Staying Neutral: The Netherlands in the First World War, 1914-1918	xxu	eng	THE UNIVERSITY OF CHICAGO PRESS	2009
History_1b-rdf.tsv	MacArthur, R.	350	87	JOURNAL- SOCIETY FOR ARMY HISTORICAL RESEARCH	0037-9700	(Uk)RN253621036	JOURNAL- SOCIETY FOR ARMY HISTORICAL RESEARCH 87(350), 150-172. (2009)	The British Army Establishments During the Napoleonic Wars: Part 1- Background and Infantry	xxk	eng	SOCIETY FOR ARMY HISTORICAL RESEARCH	2009
History_1b-rdf.tsv	Coles, J.	1	42	NORWEGIAN ARCHAEOLOGICAL REVIEW	0029-3652	(Uk)RN253756479	NORWEGIAN ARCHAEOLOGICAL REVIEW 42(1), 103-105. (2009)	Johan Ling: Elevated Rock-Art. Towards a Maritime Understanding of Rock Art in Northern Bohuslan, Sweden	no	eng	SCANDINAVIAN UNIVERSITY PRESS	2009
History_1b-rdf.tsv	Dull, J.	2	19	NORTHERN MARINER	1183-112X	(Uk)RN254068456	NORTHERN MARINER 19(2), 267-268. (2009)	Sam Willis, Fighting at Sea in the Eighteenth Century. The Art of Sailing Warfare	xxc	eng	CNRS	2009
History_1b-rdf.tsv	Toker, L.	3	87	SLAVONIC AND EAST EUROPEAN REVIEW	0037-6795	(Uk)RN254113826	SLAVONIC AND EAST EUROPEAN REVIEW 87(3), 535-536. (2009)	de la Durantaye, Leland. Style Is Matter: The Moral Art of Vladimir Nabokov	xxk	eng	MODERN HUMANITIES RESEARCH ASSOCIATION	2009
History_1b-rdf.tsv	Hansen, P.H.	3	48	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN254316956	JOURNAL OF BRITISH STUDIES 48(3), 798-799. (2009)	Maurice Isserman and Stewart Weaver. Fallen Giants: A History of Himalayan Mountaineering from the Age of Empire to the Age of Extremes	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2009
History_1b-rdf.tsv	Villalon, L.J.A.	3	84	SPECULUM -MASSACHUSETTS-	0038-7134	(Uk)RN254327849	SPECULUM -MASSACHUSETTS- 84(3), 813-813. (2009)	The Hundred Years War (Part II): Different Vistas	xxu	eng	MEDIEVAL ACADEMY OF AMERICA	2009
